feature,mean,iteration_1,iteration_2,iteration_3,iteration_4,iteration_5,iteration_6,iteration_7,iteration_8,iteration_9,iteration_10,iteration_11,iteration_12
F1-oily,0.0018056868304977991,0.0031663516068053056,0.00018903591682419626,-9.451795841209973e-05,0.00016540642722117298,0.004135160680529313,-7.088846880907331e-05,7.088846880907383e-05,0.005978260869565244,4.7258979206049355e-05,0.006994328922495272,-0.0003071833648393184,0.001394139886578455
F2-year,0.0016481568998109656,-7.08884688090699e-05,-0.0020793950850661737,-0.002292060491493392,0.0008979206049149372,0.0010633270321361093,0.00163043478260869,0.0035444234404537014,0.005647448015122897,9.45179584120987e-05,-0.0027173913043478334,0.014201323251417769,-0.0001417769376181481
F1-like,0.0015674228103339661,0.0031190926275992572,-0.001677693761814752,2.3629489603013097e-05,0.0006852551984877159,0.002835538752362959,-4.725897920605056e-05,-0.0004962192816635045,0.005505671077504751,-0.003355387523629501,-0.00023629489603024597,0.013468809073724008,-0.0010160680529300568
F1-dark,0.0013586956521739072,0.00016540642722117363,-0.00479678638941401,-0.0028119092627599306,-0.0006616257088846899,-0.0007088846880907382,7.088846880907331e-05,0.00021266540642721993,0.000803402646502839,0.00016540642722117274,0.018501890359168226,0.006639886578449877,-0.0012759924385633242
F2-oily,0.0013134057971014499,0.00441871455576561,-0.001228733459357282,-0.0006616257088846906,0.004607750472589797,0.001772211720226847,0.0022920604914933736,0.001228733459357277,0.0005198487712665411,-0.0011342155009451843,-0.0035207939508506594,0.0041587901701323135,0.0033081285444234525
F1-ask,0.001272054190296154,0.0012759924385633322,-0.0033317580340264776,-0.0010396975425330864,-0.0008979206049149392,0.00827032136105861,0.004513232514177672,0.008246691871455599,-0.0023629489603024653,-0.00033081285444234526,-0.004040642722117203,0.005198487712665397,-0.0002362948960302463
F1-suit,0.00114799936988028,0.0001181474480151229,-0.00011814744801512339,7.088846880907404e-05,9.451795841209871e-05,0.00025992438563327024,2.3629489603024437e-05,-0.00014177693761814784,-0.0007325141776937641,0.01283081285444238,0.0013468809073724029,0.00018903591682419672,-0.00016540642722117274
F1-in,0.0010968021424070586,0.0006616257088846887,-0.0006379962192816667,-0.0003071833648393201,0.0002599243856332722,0.0007797731568998125,0.00021266540642722018,-0.0016540642722117113,0.0023629489603024675,-9.451795841209847e-05,-0.0007561436672967855,0.012429111531190924,-9.451795841209851e-05
F2-me,0.0010278827977315658,0.0003071833648393248,-0.0032844990548204327,-0.000850661625708887,-0.00035444234404536935,0.00370982986767487,0.0061909262759924175,-0.002126654064272199,0.0017249527410207988,-0.003119092627599257,0.0012523629489602974,0.009380907372400745,-0.0004962192816635192
F2-like,0.0009944076874606148,0.0019612476370510536,-0.0022684310018903733,-0.0013468809073724091,-2.3629489603022953e-05,0.0021975425330812925,0.00961720226843097,-0.0007088846880907223,0.0011342155009451825,-0.0002835538752362959,-0.0029300567107750485,0.003827977315689964,0.0007561436672967896
F1-rag,0.0008486925015753011,0.0038279773156899965,-0.004513232514177713,-0.0024338374291115405,-0.0011342155009451869,0.0017485822306238248,0.00016540642722117106,0.003426275992438579,0.005789224952741046,-0.00014177693761814806,-0.0040642722117202245,0.008601134215500938,-0.0010869565217391285
F2-in,0.0008211247637051031,0.0003544423440453722,-0.0020557655954631473,0.0019139886578449852,0.003308128544423443,2.3629489603024745e-05,7.088846880907307e-05,-0.0023393194706994224,-0.001512287334593577,-0.0004489603024574687,0.000827032136105857,0.009073724007561434,0.0006379962192816633
F2-wash,0.0007226685570258361,0.004465973534971657,-0.003473534971644642,-0.00011814744801512426,7.088846880907286e-05,0.003993383742911165,-9.451795841209825e-05,0.00037807183364840926,0.0022211720226843197,-0.0015831758034026524,0.0012287334593572765,0.0023156899810964048,-0.0007325141776937564
F1-don't,0.0007187303087586636,0.0034026465028355506,-0.0026465028355387664,-0.0007797731568998124,0.00011814744801512406,0.005127599243856344,2.3629489603024437e-05,0.00014177693761814735,2.362948960302535e-05,-0.0012287334593572825,0.0011105860113421514,0.0033553875236294827,-2.3629489603025172e-05
F1-to,0.000604521109010714,4.725897920604839e-05,-4.7258979206049125e-05,0.0003780718336483941,9.45179584120985e-05,-4.725897920605008e-05,2.3629489603024444e-05,-0.0003544423440453678,0.005363894139886598,-2.3629489603024678e-05,0.002079395085066165,-0.00021266540642722115,-4.725897920604839e-05
F1-greasy,0.0005651386263390043,0.00025992438563326954,-0.00011814744801512339,0.000307183364839321,0.00014177693761814806,0.00044896030245746786,2.3629489603024437e-05,9.451795841209702e-05,-0.0006852551984877147,4.7258979206049355e-05,0.005340264650283554,0.0008742911153119089,4.7258979206049355e-05
F2-ask,0.000340658475110272,0.0010869565217391307,-0.0018431001890359244,-0.00035444234404536973,0.0003308128544423451,0.0016304347826087008,0.0009688090737240028,-0.0010869565217391242,0.004465973534971665,0.00016540642722117298,-0.0027410207939508545,0.001346880907372397,0.00011814744801512266
F1-year,4.135160680529232e-05,0.0017722117202268553,-0.0018903591682419725,-0.0009451795841209862,-2.3629489603024684e-05,-0.0002599243856332717,-4.7258979206048874e-05,-0.0014413988657844944,-0.0006143667296786412,-0.0005907372400756159,0.002339319470699429,0.0027410207939508467,-0.0005434782608695679
F1-she,-5.316635160680536e-05,0.0001417769376181476,-9.451795841209871e-05,-2.3629489603024678e-05,-2.3629489603024678e-05,4.7258979206048874e-05,0.0,-9.45179584120975e-05,-0.00042533081285444426,0.0,-0.00014177693761814638,0.0,-2.3629489603024678e-05
F2-your,-0.00011224007561436555,0.0008742911153119181,-0.002717391304347837,-0.0042296786389414125,-0.0008270321361058635,0.0003780718336483936,-0.0002126654064272218,-0.003568052930056694,0.00720699432892252,-0.010207939508506639,-0.0050330812854442394,0.017414933837429127,-0.0004253308128544375
F1-an,-0.0001358695652173907,-0.0001417769376181488,-0.0003308128544423448,-0.0015595463137996262,0.008506616257088848,0.00028355387523629487,0.000354442344045367,-0.008364839319470675,0.0025992438563327146,-0.0034499054820416016,0.000637996219281659,0.0007325141776937592,-0.0008979206049149352
F2-greasy,-0.00015359168241965864,-0.0008270321361058515,-0.0026228733459357388,-0.0011342155009451838,0.00035444234404536973,-0.001252362948960305,-2.3629489603024684e-05,-0.0012759924385633116,0.008648393194707013,-0.0017722117202268503,-0.003189981096408317,0.0009924385633270263,0.0002599243856332698
F2-rag,-0.00018706679269060952,0.0013941398865784627,-0.00021266540642722235,0.000567107750472592,-0.0004489603024574676,-0.00037807183364839506,-4.7258979206048874e-05,8.2305086659117e-18,0.0008270321361058622,0.0001654064272211728,-0.006828922495274106,0.0013232514177693713,0.0013941398865784562
F2-to,-0.0001890359168241984,0.0013705103969754331,-0.002055765595463147,-0.002032136105860127,0.0010396975425330838,0.0038988657844990617,0.001606805293005663,0.0011105860113421672,0.0009215500945179591,-0.004300567107750487,-0.010278827977315705,0.0041824196597353425,0.0022684310018903754
F1-me,-0.00034656584751102844,0.0004017013232514222,-0.00033081285444234646,-0.0017485822306238334,9.451795841209942e-05,-0.00035444234404537043,-7.08884688090743e-05,-0.006568998109640808,-0.0023156899810964165,0.00014177693761814806,0.0019139886578449854,0.00569470699432891,-0.0010160680529300564
