feature,mean,iteration_1,iteration_2,iteration_3,iteration_4,iteration_5,iteration_6,iteration_7,iteration_8,iteration_9,iteration_10,iteration_11,iteration_12
F1-wash,0.00833924070573409,0.015548204158790145,0.0035207939508506473,0.007396030245746705,-0.003071833648393164,-0.0046786389413988475,-0.0022448015122873495,0.013468809073724003,0.020368620037807164,0.01115311909262761,0.001748582230623797,0.019825141776937626,0.01703686200378074
F1-that,0.00830773471959672,0.02750472589792057,0.010893194706994314,0.01930529300567108,0.0017249527410208231,9.451795841211316e-05,-0.0019612476370510536,0.031001890359168227,0.00784499054820414,-0.01897448015122871,0.008530245746691843,0.02058128544423441,-0.006852551984877104
F2-year,0.00788240390674228,0.025189035916824164,0.008648393194706974,0.010680529300567116,0.005978260869565248,0.002008506616257105,-0.00545841209829869,0.01906899810964083,-0.000496219281663531,0.01753308128544425,-0.006616257088846904,0.009924385633270335,0.008128544423440468
F2-rag,0.00735270951480781,0.015051984877126626,0.020155954631379935,0.0038516068052930185,-0.009215500945179556,0.0023393194706994467,-0.008152173913043492,0.027268431001890348,0.014343100189035897,0.005316635160680542,0.012216446124763681,0.001724952741020809,0.00333175803402648
F1-an,0.006789540012602394,0.023038752362948924,0.0005434782608695498,-0.0015831758034026313,0.004938563327032168,0.002410207939508521,0.013775992438563301,0.019258034026465035,0.02563799621928164,-0.007183364839319452,-0.003733459357277909,0.006332703213610602,-0.0019612476370510215
F2-ask,0.006787570888468812,0.014295841209829841,0.01805293005671076,0.007206994328922508,-0.004229678638941372,-0.009168241965973512,-0.0017722117202268568,0.015051984877126655,0.030741965973534957,-0.010491493383742891,0.0031663516068052735,0.005151228733459368,0.013445179584121001
F1-me,0.006033396345305608,-2.3629489603045176e-05,0.015335538752362932,0.013799621928166354,-0.0017249527410207637,0.00018903591682420886,-0.0026465028355387664,0.008223062381852558,0.016209829867674833,0.011413043478260875,0.008223062381852532,-0.00867202268430999,0.012074669187145571
F1-had,0.0051472904851921865,0.017013232514177662,0.010491493383742891,0.006852551984877137,-0.006143667296786362,0.007797731568998125,-0.007821361058601149,0.018360113421550094,0.014508506616257064,-0.018431001890359136,0.002008506616257066,0.006947069943289236,0.01018431001890361
F2-suit,0.004078056080655326,0.027032136105860083,0.007939508506616242,0.005080340264650297,0.0017013232514177979,-0.00822306238185253,-0.004607750472589805,0.019210775047258977,0.023558601134215484,-0.019565217391304325,0.006332703213610565,-0.0004489603024574532,-0.009073724007561405
F2-dark,0.003997321991178325,0.0034971644612476127,0.0075141776937618,0.023015122873345936,-0.017840264650283516,-0.013279773156899785,0.007372400756143649,0.008104914933837434,0.01148393194706992,-0.008553875236294873,0.007466918714555738,0.005954631379962207,0.013232514177693777
F2-your,0.00364484877126654,0.019730623818525493,-0.008459357277882808,0.007750472589792072,-0.018147448015122844,0.00801039697542534,-0.007206994328922507,0.006710775047258983,0.007088846880907356,0.0156663516068053,-0.007396030245746723,0.008128544423440463,0.011862003780718352
F2-me,0.0030285129174543197,0.014673913043478228,0.01058601134215499,0.0010633270321361195,0.015406427221172064,-0.00489130434782607,0.0005198487712665238,0.0058601134215501005,0.004229678638941381,-0.008128544423440435,0.021361058601134197,-0.009499054820415855,-0.014839319470699408
F1-ask,0.002831600504095779,0.008813799621928142,0.01897448015122871,0.013965028355387533,-0.0037570888468808784,-0.003119092627599227,0.0072306238185254985,0.007868620037807184,-0.011011342155009459,-0.017603969754253285,0.0003780718336483678,0.005293005671077517,0.006947069943289239
F2-oily,0.0019238342785129195,0.004607750472589766,0.017769376181474457,0.010018903591682431,-0.006379962192816607,-0.006238185255198471,-0.005411153119092639,0.022542533081285444,0.019730623818525493,-0.007632325141776918,0.0018194706994328685,-0.007041587901701298,-0.02069943289224949
F2-carry,0.0018686988027725264,0.017911153119092603,0.0035207939508506486,0.010373345935727802,-0.01769848771266538,0.0101843100189036,-0.009522684310018917,-0.001748582230623812,-0.0019139886578450045,0.007277882797731577,-0.006332703213610608,0.0016068052930056764,0.00876654064272213
F1-suit,0.0006832860743541258,0.0003071833648393184,-0.002197542533081291,-0.00014177693761814735,-0.007915879017013206,0.00016540642722117293,-0.004324196597353504,0.013681474480151225,-0.004465973534971658,0.003709829867674865,0.008672022684309994,-0.00021266540642722067,0.0009215500945179615
F1-to,0.0003898865784499036,0.0004253308128544369,-0.003686200378071838,-0.0009215500945179558,-0.004631379962192799,0.005458412098298687,-0.004891304347826103,0.0023156899810964147,0.012358223062381818,-0.0008034026465028345,-0.0015359168241966023,0.00044896030245747013,0.0001417769376181476
F2-in,0.00025401701323251593,0.0011578449905481805,-0.0017249527410208097,0.005576559546313809,-0.0028119092627598985,-0.0034971644612476205,0.003331758034026445,0.0036625708884688146,0.02530718336483931,-0.016233459357277862,-0.006852551984877153,-0.006120037807183344,0.0012523629489603239
F1-your,0.00021069628229364147,-0.0002362948960302517,0.00014177693761814258,-2.362948960302081e-05,-0.00831758034026462,-0.0012759924385633158,-0.0007797731568998163,0.00028355387523629585,0.00018903591682419252,0.0036862003780718444,-0.0008742911153119131,-7.08884688090707e-05,0.009806238185255231
F1-oily,2.3629489603027852e-05,0.014106805293005639,-0.006710775047258985,0.012051039697542546,-0.012807183364839289,-0.011507561436672942,-0.004395085066162585,0.01283081285444235,0.0019139886578449766,-0.0046550094517958255,-0.0005671077504726113,0.0003780718336484108,-0.0003544423440453515
F1-year,-9.057971014492687e-05,-0.0048913043478261056,-0.00756143667296788,0.010396975425330834,-0.007655954631379936,0.01049149338374292,-0.010467863894139898,0.0014413988657845046,0.005860113421550075,0.0034735349716446214,-0.0004489603024574757,4.7258979206050006e-05,-0.0017722117202268344
F2-to,-0.0005159105229993673,0.008057655954631348,0.015500945179584101,-0.0007561436672967706,-0.02181001890359165,-0.007655954631379941,0.007466918714555749,0.010515122873345942,0.002622873345935715,-0.023700378071833623,0.000921550094517933,0.012121928166351617,-0.00947542533081283
F2-she,-0.0006458727158160023,0.009120982986767463,0.01382325141776936,0.003591682419659746,-0.019541587901701293,-0.00297731568998108,-0.00101606805293007,-0.004395085066162562,0.01708412098298675,-0.0023629489603024427,-0.0008270321361058796,-0.004938563327032115,-0.015311909262759901
F1-she,-0.0012031348456206657,-0.001299621928166358,0.00033081285444234315,-0.00025992438563326715,-0.005080340264650263,0.0029300567107750563,-0.004962192816635173,0.0,4.7258979206048874e-05,-0.005623818525519833,-0.0006616257088846903,-0.00011814744801512269,0.00025992438563327046
F1-greasy,-0.001211011342155007,-0.0003308128544423469,-0.0012996219281663545,0.0,-0.0007325141776937536,0.001843100189035926,-0.006143667296786395,-0.00018903591682419493,0.0020557655954631317,-0.009688090737240045,-0.0001417769376181476,0.00016540642722117084,-7.088846880907284e-05
F1-don't,-0.0017170762444864505,0.01982514177693758,0.007396030245746671,0.004040642722117217,-0.015382797731568965,-0.010018903591682397,-0.013870510396975445,0.010751417769376185,0.020179584120982974,-0.010113421550094499,-0.01186200378071837,-0.010586011342154983,-0.010964083175803373
F1-rag,-0.002337350346565844,0.011743856332703194,-0.0029064272211720317,0.006450850661625719,-0.009971644612476344,-0.01436672967863892,0.010704158790170112,0.013350661625708892,0.008223062381852528,-0.02646502835538749,-0.011034971644612505,-9.451795841208048e-05,-0.0136814744801512
F2-all,-0.0031446912413358504,-0.0008979206049149506,-0.002930056710775058,-0.003662570888468789,-0.014697542533081259,-0.012523629489603,-0.006498109640831766,-0.001937618147448006,0.01103497164461245,0.00030718336483933283,-0.009404536862003808,0.0020085066162570985,0.0014650283553875377
F2-water,-0.004011105860113417,0.005056710775047239,-0.011862003780718338,0.002481096408317593,-0.008884688090737213,-0.008482986767485804,-0.014957466918714557,0.004206049149338378,0.002717391304347808,-0.016682419659735333,0.00725425330812852,-0.009451795841209806,0.00047258979206050273
F1-in,-0.004296628859483297,0.008223062381852525,-0.013705103969754256,-0.005056710775047242,-0.00841209829867672,0.013681474480151236,-0.02275519848771266,-0.00831758034026464,-0.004655009451795854,-0.00271739130434781,-0.006356332703213633,-0.004773156899810944,0.0032844990548204314
F1-dark,-0.006740311909262757,0.005269376181474458,0.0013232514177693652,-0.008364839319470685,-0.014461247637051011,-0.012405482041587887,-0.013161625708884694,-0.0010633270321360993,0.00406427221172021,-0.021762759924385613,-0.014248582230623856,-0.007325141776937592,0.0012523629489603224
F2-greasy,-0.00853615311909262,0.0004489603024574399,0.000850661625708872,-0.0002835538752362801,-0.033482986767485776,-0.018431001890359133,-0.009499054820415891,0.015311909262759923,-0.004229678638941408,-0.02861531190926272,-0.004749527410207963,0.003095463137996234,-0.022849716446124723
